episode,frame,ep_reward,success,intrinsic_bonus,total_shaped_reward,visit_count,steps_in_episode
0,100,0.0,0,0.6597539553864472,0.006597539553864472,0,100
1,200,0.0,0,1.0,0.01,4,100
2,300,0.0,0,1.0,0.01,1,100
3,400,0.0,0,0.8122523963562355,0.008122523963562354,2,100
4,500,0.0,0,0.7192230933248644,0.007192230933248645,3,100
5,600,0.0,0,0.48705969722582854,0.004870596972258286,11,100
6,700,0.0,0,1.0,0.01,4,100
7,800,0.0,0,0.5358867312681466,0.005358867312681466,8,100
8,900,0.0,0,0.7192230933248644,0.007192230933248645,3,100
9,1000,0.0,0,1.0,0.01,1,100
10,1100,0.0,0,0.5577898253032461,0.005577898253032461,7,100
11,1200,0.0,0,0.8122523963562355,0.008122523963562354,2,100
12,1300,0.0,0,0.7192230933248644,0.007192230933248645,3,100
13,1400,0.0,0,1.0,0.01,1,100
14,1500,0.0,0,0.3956154062402218,0.003956154062402218,22,100
15,1600,0.0,0,0.5841906810678655,0.005841906810678655,3,100
16,1700,0.0,0,0.6597539553864472,0.006597539553864472,4,100
17,1800,0.0,0,0.5841906810678655,0.005841906810678655,6,100
18,1900,0.0,0,0.6170338627200096,0.006170338627200096,5,100
19,2000,0.0,0,0.7192230933248644,0.007192230933248645,1,100
20,2100,0.0,0,1.0,0.01,1,100
21,2151,0.5409999999999999,1,0.8122523963562355,0.5491225239635623,0,51
22,2220,0.379,1,0.5358867312681466,0.3843588673126815,0,69
23,2320,0.0,0,0.5011872336272724,0.005011872336272724,10,100
24,2420,0.0,0,0.4745102806263551,0.004745102806263551,0,100
25,2520,0.0,0,0.5841906810678655,0.005841906810678655,5,100
26,2620,0.0,0,1.0,0.01,1,100
27,2720,0.0,0,0.7192230933248644,0.007192230933248645,3,100
28,2820,0.0,0,0.8122523963562355,0.008122523963562354,9,100
29,2920,0.0,0,0.7192230933248644,0.007192230933248645,3,100
30,3020,0.0,0,0.6170338627200096,0.006170338627200096,5,100
