episode,frame,ep_reward,success,intrinsic_bonus,total_shaped_reward,visit_count,steps_in_episode
0,100,0.0,0,0.28529497656828423,0.0028529497656828422,1,100
1,200,0.0,0,0.32413131933855255,0.0032413131933855255,5,100
2,300,0.0,0,0.1273129200782941,0.0012731292007829409,19,100
3,400,0.0,0,0.10221594695789055,0.0010221594695789054,10,100
4,500,0.0,0,1.0,0.01,1,100
5,600,0.0,0,1.0,0.01,1,100
6,700,0.0,0,0.37892914162759955,0.0037892914162759956,6,100
7,800,0.0,0,0.32413131933855255,0.0032413131933855255,0,100
8,900,0.0,0,1.0,0.01,1,100
9,1000,0.0,0,0.08650480711310612,0.0008650480711310613,6,100
10,1100,0.0,0,0.37892914162759955,0.0037892914162759956,4,100
11,1200,0.0,0,0.6155722066724582,0.006155722066724581,2,100
12,1300,0.0,0,0.18664876487807674,0.0018664876487807674,11,100
13,1400,0.0,0,0.09469376873663722,0.0009469376873663723,29,100
14,1500,0.0,0,0.46346305677196975,0.0046346305677196975,3,100
15,1600,0.0,0,0.37892914162759955,0.0037892914162759956,4,100
16,1700,0.0,0,0.37892914162759955,0.0037892914162759956,4,100
17,1800,0.0,0,0.28529497656828423,0.0028529497656828422,8,100
18,1900,0.0,0,0.23325824788420185,0.0023325824788420187,7,100
19,2000,0.0,0,0.6155722066724582,0.006155722066724581,2,100
20,2100,0.0,0,1.0,0.01,0,100
21,2200,0.0,0,0.6155722066724582,0.006155722066724581,2,100
22,2300,0.0,0,0.6155722066724582,0.006155722066724581,2,100
23,2400,0.0,0,1.0,0.01,1,100
24,2500,0.0,0,0.37892914162759955,0.0037892914162759956,4,100
25,2600,0.0,0,0.6155722066724582,0.006155722066724581,3,100
26,2700,0.0,0,0.37892914162759955,0.0037892914162759956,5,100
27,2800,0.0,0,0.46346305677196975,0.0046346305677196975,3,100
28,2900,0.0,0,0.28529497656828423,0.0028529497656828422,5,100
29,3000,0.0,0,0.2561128517887139,0.002561128517887139,5,100
30,3100,0.0,0,0.2561128517887139,0.002561128517887139,2,100
31,3200,0.0,0,0.6155722066724582,0.006155722066724581,2,100
32,3300,0.0,0,0.37892914162759955,0.0037892914162759956,4,100
33,3400,0.0,0,0.23325824788420185,0.0023325824788420187,1,100
34,3500,0.0,0,0.46346305677196975,0.0046346305677196975,3,100
35,3600,0.0,0,0.23325824788420185,0.0023325824788420187,11,100
36,3700,0.0,0,0.6155722066724582,0.006155722066724581,2,100
37,3800,0.0,0,0.6155722066724582,0.006155722066724581,2,100
38,3900,0.0,0,0.6155722066724582,0.006155722066724581,2,100
39,4000,0.0,0,0.1050611121761507,0.001050611121761507,13,100
40,4100,0.0,0,0.32413131933855255,0.0032413131933855255,14,100
41,4200,0.0,0,0.15765595333275484,0.0015765595333275485,14,100
42,4300,0.0,0,0.37892914162759955,0.0037892914162759956,4,100
43,4400,0.0,0,0.6155722066724582,0.006155722066724581,8,100
44,4500,0.0,0,0.6155722066724582,0.006155722066724581,2,100
