episode,frame,ep_reward,success,intrinsic_bonus,total_shaped_reward,visit_count,steps_in_episode
0,100,0.0,0,0.46346305677196975,0.0046346305677196975,0,100
1,200,0.0,0,0.23325824788420185,0.0023325824788420187,8,100
2,300,0.0,0,0.46346305677196975,0.0046346305677196975,3,100
3,400,0.0,0,0.6155722066724582,0.006155722066724581,2,100
4,500,0.0,0,0.18664876487807674,0.0018664876487807674,11,100
5,600,0.0,0,0.46346305677196975,0.0046346305677196975,3,100
6,700,0.0,0,0.32413131933855255,0.0032413131933855255,5,100
7,800,0.0,0,0.32413131933855255,0.0032413131933855255,0,100
8,900,0.0,0,0.23325824788420185,0.0023325824788420187,8,100
9,1000,0.0,0,0.37892914162759955,0.0037892914162759956,4,100
10,1100,0.0,0,0.6155722066724582,0.006155722066724581,2,100
11,1200,0.0,0,0.46346305677196975,0.0046346305677196975,0,100
12,1300,0.0,0,1.0,0.01,0,100
13,1400,0.0,0,0.46346305677196975,0.0046346305677196975,0,100
14,1500,0.0,0,0.37892914162759955,0.0037892914162759956,4,100
15,1600,0.0,0,0.32413131933855255,0.0032413131933855255,2,100
16,1700,0.0,0,1.0,0.01,1,100
17,1800,0.0,0,0.46346305677196975,0.0046346305677196975,0,100
18,1900,0.0,0,0.199526231496888,0.0019952623149688802,10,100
19,2000,0.0,0,0.6155722066724582,0.006155722066724581,2,100
20,2100,0.0,0,0.37892914162759955,0.0037892914162759956,4,100
21,2200,0.0,0,0.16605029572473692,0.0016605029572473694,13,100
22,2243,0.613,1,0.2561128517887139,0.6155611285178871,0,43
23,2343,0.0,0,1.0,0.01,1,100
24,2443,0.0,0,0.2561128517887139,0.002561128517887139,7,100
25,2543,0.0,0,0.28529497656828423,0.0028529497656828422,6,100
26,2643,0.0,0,0.46346305677196975,0.0046346305677196975,3,100
27,2743,0.0,0,0.32413131933855255,0.0032413131933855255,5,100
28,2843,0.0,0,0.28529497656828423,0.0028529497656828422,6,100
29,2943,0.0,0,0.46346305677196975,0.0046346305677196975,0,100
30,3043,0.0,0,0.6155722066724582,0.006155722066724581,2,100
31,3143,0.0,0,0.32413131933855255,0.0032413131933855255,5,100
32,3243,0.0,0,0.32413131933855255,0.0032413131933855255,5,100
33,3343,0.0,0,0.6155722066724582,0.006155722066724581,2,100
34,3443,0.0,0,1.0,0.01,1,100
35,3543,0.0,0,0.6155722066724582,0.006155722066724581,3,100
36,3643,0.0,0,1.0,0.01,1,100
37,3743,0.0,0,1.0,0.01,14,100
38,3843,0.0,0,0.15765595333275484,0.0015765595333275485,14,100
39,3943,0.0,0,0.2147980049924181,0.002147980049924181,9,100
40,4043,0.0,0,0.46346305677196975,0.0046346305677196975,3,100
41,4143,0.0,0,1.0,0.01,0,100
42,4243,0.0,0,1.0,0.01,1,100
43,4343,0.0,0,1.0,0.01,1,100
44,4443,0.0,0,0.15765595333275484,0.0015765595333275485,14,100
45,4543,0.0,0,0.37892914162759955,0.0037892914162759956,0,100
46,4643,0.0,0,0.6155722066724582,0.006155722066724581,0,100
47,4743,0.0,0,1.0,0.01,1,100
48,4843,0.0,0,1.0,0.01,1,100
49,4943,0.0,0,0.32413131933855255,0.0032413131933855255,5,100
50,5043,0.0,0,0.23325824788420185,0.0023325824788420187,1,100
51,5143,0.0,0,1.0,0.01,1,100
52,5243,0.0,0,0.46346305677196975,0.0046346305677196975,0,100
53,5343,0.0,0,0.08838834764831845,0.0008838834764831845,32,100
54,5443,0.0,0,0.32413131933855255,0.0032413131933855255,0,100
55,5543,0.0,0,0.1273129200782941,0.0012731292007829409,19,100
56,5643,0.0,0,1.0,0.01,1,100
57,5743,0.0,0,1.0,0.01,0,100
58,5843,0.0,0,0.46346305677196975,0.0046346305677196975,9,100
59,5943,0.0,0,0.1435872943746294,0.001435872943746294,16,100
60,6043,0.0,0,0.23325824788420185,0.0023325824788420187,8,100
61,6143,0.0,0,1.0,0.01,0,100
62,6243,0.0,0,1.0,0.01,1,100
63,6343,0.0,0,0.37892914162759955,0.0037892914162759956,0,100
64,6364,0.8109999999999999,1,0.6155722066724582,0.8171557220667245,0,21
65,6464,0.0,0,0.28529497656828423,0.0028529497656828422,0,100
66,6564,0.0,0,0.2561128517887139,0.002561128517887139,7,100
67,6664,0.0,0,0.23325824788420185,0.0023325824788420187,3,100
68,6764,0.0,0,0.10810658058168605,0.0010810658058168605,24,100
69,6864,0.0,0,1.0,0.01,1,100
70,6964,0.0,0,0.199526231496888,0.0019952623149688802,10,100
71,7064,0.0,0,0.46346305677196975,0.0046346305677196975,3,100
72,7164,0.0,0,0.28529497656828423,0.0028529497656828422,10,100
73,7264,0.0,0,0.37892914162759955,0.0037892914162759956,4,100
74,7364,0.0,0,1.0,0.01,0,100
75,7464,0.0,0,1.0,0.01,2,100
76,7564,0.0,0,0.083014196549835,0.00083014196549835,35,100
77,7664,0.0,0,0.46346305677196975,0.0046346305677196975,3,100
78,7764,0.0,0,1.0,0.01,0,100
79,7864,0.0,0,1.0,0.01,2,100
80,7942,0.29799999999999993,1,1.0,0.30799999999999994,0,78
81,8042,0.0,0,0.2561128517887139,0.002561128517887139,23,100
82,8142,0.0,0,0.1435872943746294,0.001435872943746294,3,100
