episode,frame,ep_reward,success,intrinsic_bonus,total_shaped_reward,visit_count,steps_in_episode
0,4,0.0,0,0.7192230933248644,0.007192230933248645,0,4
1,37,0.0,0,0.4745102806263551,0.004745102806263551,0,33
2,165,0.0,0,0.5841906810678655,0.005841906810678655,0,128
3,191,0.0,0,0.7192230933248644,0.007192230933248645,0,26
4,387,0.0,0,0.6170338627200096,0.006170338627200096,5,196
5,538,0.0,0,0.7192230933248644,0.007192230933248645,0,151
6,572,0.0,0,0.5358867312681466,0.005358867312681466,0,34
7,600,0.0,0,1.0,0.01,0,28
8,620,0.0,0,0.48705969722582854,0.004870596972258286,0,20
9,631,0.0,0,0.48705969722582854,0.004870596972258286,0,11
10,667,0.0,0,1.0,0.01,0,36
11,827,0.0,0,0.7192230933248644,0.007192230933248645,0,160
12,833,0.0,0,1.0,0.01,0,6
13,952,0.0,0,0.7192230933248644,0.007192230933248645,0,119
14,953,0.0,0,0.4745102806263551,0.004745102806263551,0,1
15,978,0.0,0,0.7192230933248644,0.007192230933248645,0,25
16,1165,0.0,0,0.5577898253032461,0.005577898253032461,0,187
17,1336,0.0,0,0.4632516707503672,0.0046325167075036726,0,171
18,1342,0.0,0,0.6597539553864472,0.006597539553864472,0,6
19,1345,0.0,0,0.5841906810678655,0.005841906810678655,0,3
20,1516,0.0,0,0.5577898253032461,0.005577898253032461,0,171
21,1666,0.0,0,0.5011872336272724,0.005011872336272724,0,150
22,1722,0.0,0,0.5577898253032461,0.005577898253032461,0,56
23,1876,0.0,0,0.6597539553864472,0.006597539553864472,0,154
24,1978,0.0,0,0.44378500343167504,0.00443785003431675,0,102
25,2048,0.0,0,0.42743031778825946,0.004274303177882595,0,70
26,2083,0.0,0,1.0,0.01,0,35
27,2178,0.0,0,0.6597539553864472,0.006597539553864472,0,95
28,2204,0.0,0,0.6597539553864472,0.006597539553864472,0,26
29,2400,0.0,0,0.5577898253032461,0.005577898253032461,7,196
30,2415,0.0,0,0.4632516707503672,0.0046325167075036726,0,15
31,2443,0.0,0,0.8122523963562355,0.008122523963562354,0,28
32,2446,0.0,0,0.44378500343167504,0.00443785003431675,0,3
33,2642,0.0,0,0.6597539553864472,0.006597539553864472,3,196
34,2838,0.0,0,0.3412787518465366,0.003412787518465366,36,196
35,2872,0.0,0,0.4530661222656876,0.0045306612226568765,0,34
36,2931,0.0,0,0.6170338627200096,0.006170338627200096,0,59
37,3068,0.0,0,0.7192230933248644,0.007192230933248645,0,137
38,3090,0.0,0,0.38073078774317576,0.0038073078774317577,0,22
39,3123,0.0,0,0.34417521049278127,0.0034417521049278127,0,33
40,3270,0.0,0,1.0,0.01,0,147
41,3302,0.0,0,0.5841906810678655,0.005841906810678655,0,32
42,3351,0.0,0,0.4352752816480621,0.0043527528164806215,0,49
43,3375,0.0,0,0.3854221125344267,0.003854221125344267,0,24
44,3418,0.0,0,0.3854221125344267,0.003854221125344267,0,43
45,3614,0.0,0,0.4745102806263551,0.004745102806263551,0,196
46,3629,0.0,0,0.41340328157583217,0.004134032815758322,0,15
47,3825,0.0,0,0.4632516707503672,0.0046325167075036726,8,196
48,3960,0.0,0,0.44378500343167504,0.00443785003431675,0,135
49,3992,0.0,0,0.40709053153690444,0.004070905315369045,0,32
50,4188,0.0,0,0.6597539553864472,0.006597539553864472,12,196
51,4227,0.0,0,0.4352752816480621,0.0043527528164806215,0,39
52,4248,0.0,0,0.36046543250433827,0.003604654325043383,0,21
53,4256,0.0,0,0.3569369364716288,0.0035693693647162877,0,8
54,4352,0.0,0,0.3854221125344267,0.003854221125344267,0,96
55,4548,0.0,0,0.4352752816480621,0.0043527528164806215,16,196
56,4556,0.0,0,0.3720410580113015,0.003720410580113015,0,8
57,4562,0.0,0,0.4352752816480621,0.0043527528164806215,0,6
58,4640,0.0,0,0.4352752816480621,0.0043527528164806215,0,78
59,4784,0.0,0,0.6597539553864472,0.006597539553864472,0,144
60,4938,0.0,0,0.6597539553864472,0.006597539553864472,0,154
61,5032,0.5683673469387756,1,0.7192230933248644,0.5755595778720242,0,94
62,5110,0.0,0,0.5577898253032461,0.005577898253032461,0,78
63,5133,0.0,0,0.42743031778825946,0.004274303177882595,0,23
64,5221,0.0,0,0.36046543250433827,0.003604654325043383,0,88
65,5401,0.0,0,0.3854221125344267,0.003854221125344267,0,180
66,5402,0.0,0,0.37627727968301555,0.0037627727968301554,0,1
67,5582,0.0,0,0.3641502400922841,0.003641502400922841,0,180
68,5778,0.0,0,0.29134062629699287,0.0029134062629699287,61,196
69,5822,0.0,0,0.31306003451477077,0.0031306003451477076,0,44
70,5983,0.0,0,0.2601255419316442,0.0026012554193164425,0,161
71,6015,0.0,0,0.37627727968301555,0.0037627727968301554,0,32
72,6044,0.0,0,0.5577898253032461,0.005577898253032461,0,29
73,6108,0.0,0,0.3357878061215012,0.003357878061215012,0,64
74,6109,0.0,0,0.36046543250433827,0.003604654325043383,0,1
75,6191,0.0,0,0.8122523963562355,0.008122523963562354,0,82
76,6387,0.0,0,0.5841906810678655,0.005841906810678655,2,196
77,6525,0.0,0,0.5011872336272724,0.005011872336272724,0,138
78,6675,0.0,0,0.40117532357973634,0.004011753235797363,0,150
79,6691,0.0,0,0.37627727968301555,0.0037627727968301554,0,16
80,6795,0.0,0,0.4745102806263551,0.004745102806263551,0,104
81,6907,0.0,0,0.5172818579717866,0.005172818579717866,0,112
82,6963,0.0,0,0.29134062629699287,0.0029134062629699287,0,56
83,7159,0.0,0,0.3956154062402218,0.003956154062402218,16,196
84,7223,0.0,0,1.0,0.01,0,64
85,7264,0.0,0,1.0,0.01,0,41
86,7321,0.0,0,0.24753875953635449,0.002475387595363545,0,57
87,7490,0.0,0,0.4745102806263551,0.004745102806263551,0,169
88,7576,0.0,0,0.5358867312681466,0.005358867312681466,0,86
89,7592,0.0,0,0.23781849487482357,0.0023781849487482356,0,16
90,7658,0.0,0,0.2927889113552356,0.0029278891135523562,0,66
91,7660,0.0,0,0.3569369364716288,0.0035693693647162877,0,2
92,7856,0.0,0,1.0,0.01,0,196
93,7890,0.0,0,0.4632516707503672,0.0046325167075036726,0,34
94,8086,0.0,0,0.5172818579717866,0.005172818579717866,9,196
95,8187,0.0,0,0.3412787518465366,0.003412787518465366,0,101
96,8383,0.0,0,0.2819988428128902,0.0028199884281289024,68,196
97,8502,0.0,0,0.7192230933248644,0.007192230933248645,0,119
98,8528,0.0,0,0.41340328157583217,0.004134032815758322,0,26
99,8643,0.0,0,0.32133956175406575,0.0032133956175406575,0,115
100,8839,0.0,0,0.42743031778825946,0.004274303177882595,17,196
101,8910,0.0,0,0.2567172875710254,0.0025671728757102543,0,71
102,8982,0.0,0,1.0,0.01,0,72
103,9001,0.0,0,0.3384850429756255,0.003384850429756255,0,19
104,9080,0.0,0,0.22516000642010225,0.0022516000642010224,0,79
105,9247,0.0,0,0.5577898253032461,0.005577898253032461,0,167
106,9443,0.0,0,1.0,0.01,0,196
107,9639,0.0,0,0.41340328157583217,0.004134032815758322,147,196
108,9732,0.0,0,0.4745102806263551,0.004745102806263551,0,93
109,9928,0.0,0,0.31918042293931487,0.003191804229393149,45,196
110,10124,0.0,0,0.38073078774317576,0.0038073078774317577,25,196
111,10168,0.0,0,0.2885345571906213,0.0028853455719062135,0,44
112,10186,0.0,0,0.24897103951037328,0.0024897103951037327,0,18
113,10235,0.0,0,0.48705969722582854,0.004870596972258286,0,49
114,10431,0.0,0,0.26467700653516885,0.0026467700653516886,84,196
115,10432,0.0,0,0.24825042359292196,0.0024825042359292197,0,1
116,10472,0.0,0,0.3170827751173751,0.003170827751173751,0,40
117,10550,0.0,0,0.298912166216387,0.00298912166216387,0,78
118,10746,0.0,0,0.4530661222656876,0.0045306612226568765,14,196
119,10942,0.0,0,0.3357878061215012,0.003357878061215012,38,196
120,10970,0.0,0,0.2973291869656199,0.002973291869656199,0,28
121,10990,0.0,0,0.23549055566067806,0.0023549055566067807,0,20
122,11001,0.0,0,0.2832549833338056,0.0028325498333380563,0,11
123,11197,0.0,0,0.29134062629699287,0.0029134062629699287,61,196
124,11201,0.0,0,0.22377151365551431,0.002237715136555143,0,4
125,11367,0.2377551020408163,1,0.5358867312681466,0.24311396935349774,0,166
126,11563,0.0,0,0.37627727968301555,0.0037627727968301554,12,196
127,11709,0.0,0,0.3306602597747843,0.003306602597747843,0,146
128,11905,0.0,0,0.23664212186565897,0.00236642121865659,24,196
129,12101,0.0,0,0.5172818579717866,0.005172818579717866,0,196
130,12297,0.0,0,0.325855617936629,0.0032585561793662897,42,196
131,12366,0.0,0,0.35030458207263226,0.0035030458207263226,0,69
132,12562,0.0,0,0.347181299898821,0.00347181299898821,34,196
133,12609,0.0,0,0.21856512352906937,0.002185651235290694,0,47
134,12805,0.0,0,0.32133956175406575,0.0032133956175406575,44,196
135,12985,0.0,0,0.20654259604453767,0.002065425960445377,0,180
136,13181,0.0,0,0.27605978280772375,0.0027605978280772375,73,196
137,13335,0.0,0,0.2819988428128902,0.0028199884281289024,0,154
138,13483,0.0,0,0.30563212211693486,0.0030563212211693488,0,148
139,13654,0.0,0,0.4352752816480621,0.0043527528164806215,0,171
140,13850,0.0,0,0.30053232635449134,0.0030053232635449136,65,196
141,13853,0.0,0,0.3412787518465366,0.003412787518465366,0,3
142,14049,0.0,0,0.41340328157583217,0.004134032815758322,19,196
143,14206,0.0,0,0.24279212330929373,0.0024279212330929373,0,157
