episode,frame,ep_reward,success,intrinsic_bonus,total_shaped_reward,visit_count,steps_in_episode
0,144,0.0,0,0.7071067811865475,0.0070710678118654745,1,144
1,288,0.0,0,0.30151134457776363,0.0030151134457776364,0,144
2,432,0.0,0,0.4082482904638631,0.004082482904638631,18,144
3,576,0.0,0,0.22941573387056174,0.0022941573387056176,29,144
4,684,0.32499999999999996,1,0.3333333333333333,0.3283333333333333,0,108
5,828,0.0,0,1.0,0.01,1,144
6,972,0.0,0,0.2182178902359924,0.002182178902359924,21,144
7,1116,0.0,0,0.20851441405707477,0.002085144140570748,23,144
8,1159,0.73125,1,0.23570226039551587,0.7336070226039552,0,43
9,1303,0.0,0,0.15811388300841897,0.0015811388300841897,19,144
10,1435,0.17500000000000004,1,0.22360679774997896,0.17723606797749983,0,132
11,1579,0.0,0,0.17677669529663687,0.0017677669529663686,25,144
12,1723,0.0,0,0.16012815380508713,0.0016012815380508714,39,144
13,1774,0.6812499999999999,1,0.30151134457776363,0.6842651134457776,0,51
14,1918,0.0,0,0.22360679774997896,0.00223606797749979,20,144
15,1938,0.875,1,0.24253562503633297,0.8774253562503633,0,20
16,2082,0.0,0,0.1386750490563073,0.001386750490563073,52,144
17,2174,0.42500000000000004,1,0.20851441405707477,0.4270851441405708,0,92
18,2284,0.3125,1,0.18257418583505536,0.31432574185835055,0,110
19,2428,0.0,0,0.16012815380508713,0.0016012815380508714,39,144
20,2572,0.0,0,0.1336306209562122,0.001336306209562122,56,144
21,2716,0.0,0,0.13130643285972254,0.0013130643285972255,58,144
22,2860,0.0,0,0.14002800840280097,0.0014002800840280097,51,144
23,2982,0.23750000000000004,1,0.15617376188860607,0.2390617376188861,0,122
24,3126,0.0,0,0.0854357657716761,0.000854357657716761,137,144
25,3157,0.80625,1,0.1386750490563073,0.807636750490563,0,31
26,3301,0.0,0,0.1643989873053573,0.001643989873053573,54,144
27,3445,0.0,0,0.1386750490563073,0.001386750490563073,52,144
28,3447,0.9875,1,0.13608276348795434,0.9888608276348796,0,2
29,3568,0.24375000000000002,1,0.17677669529663687,0.2455177669529664,0,121
30,3637,0.56875,1,0.17149858514250882,0.570464985851425,0,69
31,3681,0.725,1,0.1690308509457033,0.726690308509457,0,44
32,3819,0.13749999999999996,1,0.12126781251816648,0.13871267812518162,0,138
33,3963,0.0,0,0.10846522890932808,0.0010846522890932807,32,144
