episode,frame,ep_reward,success,intrinsic_bonus,total_shaped_reward,visit_count,steps_in_episode
0,144,0.0,0,1.0,0.01,10,144
1,288,0.0,0,0.5172818579717866,0.005172818579717866,9,144
2,432,0.0,0,0.3956154062402218,0.003956154062402218,22,144
3,483,0.6812499999999999,1,0.5841906810678655,0.6870919068106786,0,51
4,627,0.0,0,0.3720410580113015,0.003720410580113015,27,144
5,667,0.75,1,0.42743031778825946,0.7542743031778826,0,40
6,811,0.0,0,0.41340328157583217,0.004134032815758322,20,144
7,830,0.88125,1,0.5011872336272724,0.8862618723362727,0,19
8,974,0.0,0,0.4632516707503672,0.0046325167075036726,13,144
9,1118,0.09999999999999998,1,0.48705969722582854,0.10487059697225826,0,144
10,1262,0.0,0,0.5577898253032461,0.005577898253032461,6,144
11,1406,0.0,0,0.44378500343167504,0.00443785003431675,15,144
12,1436,0.8125,1,0.44378500343167504,0.8169378500343167,0,30
13,1580,0.0,0,0.2871745887492588,0.002871745887492588,19,144
14,1724,0.0,0,0.40709053153690444,0.004070905315369045,11,144
15,1868,0.0,0,0.37627727968301555,0.0037627727968301554,26,144
16,1874,0.9625,1,0.4352752816480621,0.9668527528164806,0,6
17,1961,0.45625000000000004,1,0.40117532357973634,0.46026175323579743,0,87
18,2105,0.0,0,0.3384850429756255,0.003384850429756255,17,144
19,2249,0.0,0,0.36800404351813193,0.0036800404351813192,18,144
20,2393,0.0,0,0.23902063608175542,0.0023902063608175544,45,144
21,2423,0.8125,1,0.3903746871536587,0.8164037468715366,0,30
22,2567,0.0,0,0.30563212211693486,0.0030563212211693488,37,144
23,2680,0.29374999999999996,1,0.34417521049278127,0.29719175210492776,0,113
24,2824,0.0,0,0.40117532357973634,0.004011753235797363,21,144
25,2879,0.65625,1,0.3412787518465366,0.6596627875184654,0,55
26,3023,0.0,0,0.3306602597747843,0.003306602597747843,144,144
27,3167,0.0,0,0.3074177553405018,0.003074177553405018,52,144
28,3305,0.13749999999999996,1,0.3306602597747843,0.1408066025977478,0,138
29,3385,0.5,1,0.32356345438522355,0.5032356345438522,0,80
30,3404,0.88125,1,0.31918042293931487,0.8844418042293931,0,19
31,3548,0.0,0,0.24410810226394986,0.0024410810226394987,44,144
32,3564,0.9,1,0.31306003451477077,0.9031306003451477,0,16
33,3708,0.0,0,0.31918042293931487,0.003191804229393149,45,144
34,3780,0.55,1,0.3111294892118257,0.5531112948921183,0,72
35,3805,0.84375,1,0.3074177553405018,0.846824177553405,0,25
36,3949,0.0,0,0.19992903417885752,0.0019992903417885752,214,144
37,3984,0.78125,1,0.37627727968301555,0.7850127727968301,0,35
38,4128,0.0,0,0.23963168495428427,0.0023963168495428427,120,144
39,4272,0.0,0,0.24410810226394986,0.0024410810226394987,217,144
40,4416,0.0,0,0.30563212211693486,0.0030563212211693488,26,144
41,4417,0.99375,1,0.303890580763577,0.9967889058076358,0,1
42,4561,0.0,0,0.3720410580113015,0.003720410580113015,27,144
43,4623,0.6125,1,0.3331812996249907,0.61583181299625,0,62
44,4767,0.0,0,0.23164269622750747,0.0023164269622750746,131,144
45,4775,0.95,1,0.30219124091258887,0.9530219124091258,0,8
46,4919,0.0,0,0.21981768028838455,0.0021981768028838454,156,144
47,4940,0.86875,1,0.30053232635449134,0.871755323263545,0,21
48,4986,0.7125,1,0.298912166216387,0.7154891216621639,0,46
49,5010,0.85,1,0.3074177553405018,0.853074177553405,0,24
50,5032,0.8625,1,0.30053232635449134,0.865505323263545,0,22
51,5176,0.0,0,0.22516000642010225,0.0022516000642010224,144,144
52,5215,0.75625,1,0.2973291869656199,0.7592232918696562,0,39
53,5359,0.0,0,0.22067024833400598,0.00220670248334006,217,144
54,5366,0.95625,1,0.2957819051486562,0.9592078190514866,0,7
55,5510,0.0,0,0.41340328157583217,0.004134032815758322,19,144
56,5591,0.49375,1,0.2675805205867436,0.49642580520586743,0,81
57,5735,0.0,0,0.20464467238220502,0.0020464467238220504,163,144
58,5879,0.0,0,0.21128759478744244,0.0021128759478744245,178,144
59,6023,0.0,0,0.2783700422667422,0.0027837004226674224,106,144
60,6033,0.9375,1,0.2665973598888027,0.940165973598888,0,10
61,6177,0.0,0,0.18250745145655886,0.0018250745145655886,210,144
62,6182,0.96875,1,0.26281519119769936,0.971378151911977,0,5
63,6284,0.36249999999999993,1,0.2942689207862015,0.36544268920786194,0,102
64,6301,0.89375,1,0.2583970684992842,0.8963339706849929,0,17
65,6308,0.95625,1,0.2575512439323732,0.9588255124393238,0,7
66,6452,0.0,0,0.303890580763577,0.00303890580763577,146,144
