episode,frame,ep_reward,success,intrinsic_bonus,total_shaped_reward,visit_count,steps_in_episode
0,32,0.0,0,0.6597539553864472,0.006597539553864472,3,32
1,64,0.0,0,0.4352752816480621,0.0043527528164806215,16,32
2,96,0.0,0,0.6597539553864472,0.006597539553864472,4,32
3,128,0.0,0,0.4745102806263551,0.004745102806263551,12,32
4,139,0.1,1,0.6170338627200096,0.1061703386272001,0,11
5,171,0.0,0,0.3092494947109917,0.0030924949471099173,28,32
6,203,0.0,0,0.4352752816480621,0.0043527528164806215,18,32
7,235,0.0,0,0.7192230933248644,0.007192230933248645,3,32
8,267,0.0,0,0.2858419678145972,0.002858419678145972,65,32
9,299,0.0,0,0.3384850429756255,0.003384850429756255,9,32
10,310,0.1,1,0.40117532357973634,0.10401175323579737,0,11
11,342,0.0,0,0.7192230933248644,0.007192230933248645,3,32
12,374,0.0,0,0.4530661222656876,0.0045306612226568765,2,32
13,406,0.0,0,0.4530661222656876,0.0045306612226568765,14,32
14,411,0.1,1,0.3535533905932738,0.10353553390593274,0,5
15,443,0.0,0,1.0,0.01,1,32
16,475,0.0,0,0.32356345438522355,0.0032356345438522356,19,32
17,507,0.0,0,0.30219124091258887,0.003021912409125889,54,32
18,539,0.0,0,0.2807664900503806,0.002807664900503806,69,32
19,571,0.0,0,0.8122523963562355,0.008122523963562354,2,32
20,603,0.0,0,0.6170338627200096,0.006170338627200096,5,32
21,605,0.1,1,0.3306602597747843,0.10330660259774785,0,2
22,637,0.0,0,0.27383037488465917,0.0027383037488465916,113,32
23,669,0.0,0,0.5577898253032461,0.005577898253032461,7,32
24,701,0.0,0,0.30563212211693486,0.0030563212211693488,52,32
25,733,0.0,0,0.48705969722582854,0.004870596972258286,1,32
26,765,0.0,0,0.4352752816480621,0.0043527528164806215,16,32
27,780,0.1,1,1.0,0.11,0,15
28,785,0.1,1,0.2858419678145972,0.10285841967814598,0,5
29,794,0.1,1,0.2819988428128902,0.10281998842812891,0,9
30,826,0.0,0,0.2583970684992842,0.0025839706849928416,91,32
31,843,0.1,1,0.2783700422667422,0.10278370042266743,0,17
32,875,0.0,0,0.6597539553864472,0.006597539553864472,2,32
33,896,0.1,1,0.27383037488465917,0.1027383037488466,0,21
34,901,0.1,1,0.2695950243632805,0.10269595024363282,0,5
35,933,0.0,0,0.2783700422667422,0.0027837004226674224,71,32
36,965,0.0,0,0.5577898253032461,0.005577898253032461,3,32
37,997,0.0,0,0.26373898002853097,0.0026373898002853098,85,32
38,1002,0.1,1,0.26562966360962836,0.1026562966360963,0,5
39,1034,0.0,0,0.21575833081022136,0.0021575833081022137,166,32
40,1040,0.1,1,0.26467700653516885,0.1026467700653517,0,6
41,1072,0.0,0,0.42743031778825946,0.004274303177882595,17,32
42,1104,0.0,0,0.3720410580113015,0.003720410580113015,166,32
43,1136,0.0,0,0.347181299898821,0.00347181299898821,166,32
44,1139,0.1,1,0.2567172875710254,0.10256717287571027,0,3
45,1171,0.0,0,0.23325824788420185,0.0023325824788420187,128,32
46,1198,0.1,1,0.24087440112253738,0.10240874401122538,0,27
47,1230,0.0,0,0.20885673354019868,0.002088567335401987,185,32
48,1262,0.0,0,0.3384850429756255,0.003384850429756255,37,32
49,1279,0.1,1,0.23963168495428427,0.10239631684954285,0,17
50,1311,0.0,0,0.32356345438522355,0.0032356345438522356,123,32
51,1343,0.0,0,0.20135207715648873,0.0020135207715648875,175,32
52,1375,0.0,0,0.3357878061215012,0.003357878061215012,38,32
53,1389,0.1,1,0.23492378861760382,0.10234923788617604,0,14
54,1398,0.1,1,0.23111483361241542,0.10231114833612416,0,9
55,1430,0.0,0,0.6597539553864472,0.006597539553864472,0,32
56,1462,0.0,0,0.3092494947109917,0.0030924949471099173,23,32
57,1494,0.0,0,0.2109327868995504,0.002109327868995504,179,32
58,1497,0.1,1,0.226586622672946,0.10226586622672947,0,3
59,1529,0.0,0,0.206866415783472,0.00206866415783472,231,32
60,1561,0.0,0,0.20372352531302257,0.0020372352531302256,201,32
61,1593,0.0,0,0.20372352531302257,0.0020372352531302256,249,32
62,1625,0.0,0,0.2022273234656037,0.002022273234656037,206,32
63,1640,0.1,1,0.2219764572749358,0.10221976457274937,0,15
64,1672,0.0,0,0.19720848397439247,0.001972084839743925,151,32
65,1704,0.0,0,0.26373898002853097,0.0026373898002853098,67,32
66,1736,0.0,0,0.30563212211693486,0.0030563212211693488,52,32
67,1768,0.0,0,0.19694512927085184,0.0019694512927085185,225,32
68,1771,0.1,1,0.21694203949030308,0.10216942039490304,0,3
69,1803,0.0,0,0.2583970684992842,0.0025839706849928416,91,32
70,1835,0.0,0,0.2973291869656199,0.002973291869656199,57,32
71,1867,0.0,0,0.24897103951037328,0.0024897103951037327,44,32
72,1899,0.0,0,0.4745102806263551,0.004745102806263551,12,32
73,1904,0.1,1,0.20919661506859952,0.102091966150686,0,5
74,1936,0.0,0,0.26562966360962836,0.0026562966360962835,83,32
75,1968,0.0,0,0.2819988428128902,0.0028199884281289024,68,32
76,2000,0.0,0,0.23325824788420185,0.0023325824788420187,128,32
77,2032,0.0,0,0.5841906810678655,0.005841906810678655,6,32
78,2042,0.1,1,0.20622096144542984,0.10206220961445431,0,10
79,2074,0.0,0,0.20495576192445353,0.0020495576192445355,128,32
80,2106,0.0,0,0.36046543250433827,0.003604654325043383,30,32
81,2138,0.0,0,0.22469302925456097,0.00224693029254561,145,32
82,2145,0.1,1,0.20402857733683696,0.10204028577336838,0,7
83,2177,0.0,0,0.2022273234656037,0.002022273234656037,145,32
84,2209,0.0,0,0.42743031778825946,0.004274303177882595,6,32
85,2241,0.0,0,0.2706273090414836,0.0027062730904148357,213,32
86,2273,0.0,0,0.2675805205867436,0.002675805205867436,221,32
87,2278,0.1,1,0.19694512927085184,0.10196945129270853,0,5
88,2281,0.1,1,0.1964229561448336,0.10196422956144834,0,3
89,2313,0.0,0,0.4745102806263551,0.004745102806263551,12,32
90,2345,0.0,0,0.18751077889277698,0.0018751077889277699,265,32
91,2377,0.0,0,0.1948916460631891,0.001948916460631891,233,32
92,2381,0.1,1,0.19464141034699986,0.10194641410347001,0,4
93,2413,0.0,0,0.40709053153690444,0.004070905315369045,188,32
94,2445,0.0,0,0.5358867312681466,0.005358867312681466,8,32
95,2450,0.1,1,0.19341075921543383,0.10193410759215435,0,5
96,2455,0.1,1,0.19316864235990855,0.1019316864235991,0,5
97,2487,0.0,0,0.1864622286604477,0.0018646222866044772,270,32
98,2503,0.1,1,0.18946457081379978,0.101894645708138,0,16
99,2535,0.0,0,0.1850359308676191,0.0018503593086761911,277,32
100,2540,0.1,1,0.189022754785975,0.10189022754785976,0,5
101,2572,0.0,0,0.28992288199713384,0.0028992288199713384,15,32
102,2604,0.0,0,0.23963168495428427,0.0023963168495428427,117,32
103,2636,0.0,0,0.4201634287291895,0.004201634287291895,18,32
104,2668,0.0,0,0.23664212186565897,0.00236642121865659,104,32
105,2700,0.0,0,0.20919661506859952,0.002091966150685995,358,32
106,2724,0.1,1,0.18625554576171982,0.1018625554576172,0,24
107,2756,0.0,0,0.2081840811670893,0.002081840811670893,187,32
108,2759,0.1,1,0.185845138912132,0.10185845138912132,0,3
109,2763,0.1,1,0.18523680235070816,0.10185236802350708,0,4
110,2770,0.1,1,0.18463700167680167,0.10184637001676802,0,7
111,2773,0.1,1,0.18424177288917404,0.10184241772889174,0,3
112,2805,0.0,0,0.16776471858681366,0.0016776471858681366,384,32
113,2837,0.0,0,0.5841906810678655,0.005841906810678655,6,32
114,2869,0.0,0,0.24477781323317327,0.0024477781323317327,81,32
115,2880,0.1,1,0.18365573644657565,0.10183655736446576,0,11
116,2912,0.0,0,0.19773980778721637,0.0019773980778721636,286,32
117,2944,0.0,0,0.251188643150958,0.0025118864315095803,100,32
118,2966,0.1,1,0.18175894820295357,0.10181758948202954,0,22
119,2998,0.0,0,0.5841906810678655,0.005841906810678655,2,32
120,3030,0.0,0,0.8122523963562355,0.008122523963562354,2,32
121,3062,0.0,0,0.5358867312681466,0.005358867312681466,35,32
122,3094,0.0,0,0.19268831998123556,0.0019268831998123556,114,32
123,3126,0.0,0,0.38073078774317576,0.0038073078774317577,25,32
124,3132,0.1,1,0.1785474375757092,0.10178547437575709,0,6
125,3147,0.1,1,0.17753004534638323,0.10177530045346384,0,15
126,3179,0.0,0,0.3282198502396035,0.003282198502396035,41,32
127,3211,0.0,0,0.5358867312681466,0.005358867312681466,8,32
128,3243,0.0,0,0.21694203949030308,0.002169420394903031,163,32
129,3261,0.1,1,0.1770306607313545,0.10177030660731355,0,18
130,3293,0.0,0,0.3854221125344267,0.003854221125344267,24,32
131,3325,0.0,0,0.1752502212344237,0.001752502212344237,332,32
132,3330,0.1,1,0.17477791650115004,0.1017477791650115,0,5
133,3338,0.1,1,0.17446609065693125,0.10174466090656932,0,8
134,3370,0.0,0,0.17249622162996117,0.0017249622162996117,249,32
135,3402,0.0,0,0.23492378861760382,0.0023492378861760385,125,32
136,3434,0.0,0,0.3306602597747843,0.003306602597747843,40,32
137,3466,0.0,0,0.16402116704356595,0.0016402116704356596,430,32
138,3497,0.1,1,0.5358867312681466,0.10535886731268147,0,31
139,3529,0.0,0,0.3331812996249907,0.003331812996249907,29,32
140,3536,0.1,1,0.17047848800266546,0.10170478488002666,0,7
141,3568,0.0,0,0.2321758233365885,0.0023217582333658854,254,32
142,3600,0.0,0,1.0,0.01,1,32
143,3607,0.1,1,0.16937024589106403,0.10169370245891064,0,7
144,3627,0.1,1,0.16802774194575051,0.10168027741945751,0,20
145,3636,0.1,1,0.1669862138553884,0.10166986213855389,0,9
146,3640,0.1,1,0.16685797658658072,0.10166857976586581,0,4
147,3671,0.1,1,0.16572270086699933,0.10165722700867,0,31
148,3686,0.1,1,0.1653516321729997,0.10165351632173,0,15
149,3694,0.1,1,0.1652287397841773,0.10165228739784178,0,8
150,3710,0.1,1,0.16474109604321233,0.10164741096043213,0,16
151,3726,0.1,1,0.16378419889179124,0.10163784198891791,0,16
152,3729,0.1,1,0.16354870718166362,0.10163548707181665,0,3
153,3752,0.1,1,0.16250683704593794,0.10162506837045938,0,23
154,3784,0.0,0,0.22377151365551431,0.002237715136555143,174,32
155,3791,0.1,1,0.16227918291665602,0.10162279182916656,0,7
156,3823,0.0,0,0.21236775958283322,0.002123677595828332,93,32
157,3828,0.1,1,0.1617160337005949,0.10161716033700595,0,5
158,3860,0.0,0,0.22377151365551431,0.002237715136555143,147,32
159,3892,0.0,0,0.16094164024930613,0.0016094164024930612,156,32
160,3924,0.0,0,0.8122523963562355,0.008122523963562354,2,32
161,3956,0.0,0,0.298912166216387,0.00298912166216387,46,32
162,3958,0.1,1,0.16083231723141314,0.10160832317231414,0,2
163,3973,0.1,1,0.16061463273018792,0.10160614632730189,0,15
164,4003,0.1,1,0.15986266088120807,0.10159862660881208,0,30
165,4035,0.0,0,0.24825042359292196,0.0024825042359292197,104,32
166,4055,0.1,1,0.1589178388919357,0.10158917838891936,0,20
167,4078,0.1,1,0.15809795198450804,0.10158097951984509,0,23
168,4110,0.0,0,0.18483599989734673,0.0018483599989734673,278,32
169,4129,0.1,1,0.1572960852683196,0.1015729608526832,0,19
170,4161,0.0,0,0.2592550634024553,0.0025925506340245532,90,32
171,4173,0.1,1,0.157098352653815,0.10157098352653815,0,12
172,4205,0.0,0,0.17572810696681462,0.0017572810696681463,479,32
173,4208,0.1,1,0.15680376168246835,0.10156803761682469,0,3
174,4240,0.0,0,0.6597539553864472,0.006597539553864472,4,32
175,4272,0.0,0,1.0,0.01,1,32
176,4304,0.0,0,0.31918042293931487,0.003191804229393149,336,32
177,4336,0.0,0,0.14839581334589408,0.0014839581334589408,496,32
178,4368,0.0,0,0.15335610586590126,0.0015335610586590127,311,32
179,4371,0.1,1,0.1551783740959368,0.10155178374095937,0,3
180,4374,0.1,1,0.15508501497344435,0.10155085014973445,0,3
181,4406,0.0,0,0.6170338627200096,0.006170338627200096,0,32
182,4408,0.1,1,0.15480639057296655,0.10154806390572967,0,2
183,4440,0.0,0,0.17369694023480023,0.0017369694023480022,342,32
184,4472,0.0,0,0.5577898253032461,0.005577898253032461,7,32
185,4504,0.0,0,0.17719644577098537,0.0017719644577098537,320,32
186,4536,0.0,0,0.3092494947109917,0.0030924949471099173,12,32
187,4538,0.1,1,0.15443824044419416,0.10154438240444194,0,2
188,4570,0.0,0,0.3903746871536587,0.003903746871536587,6,32
189,4575,0.1,1,0.15389305166811454,0.10153893051668116,0,5
190,4607,0.0,0,0.17264435072293258,0.0017264435072293258,349,32
191,4639,0.0,0,0.4530661222656876,0.0045306612226568765,14,32
192,4671,0.0,0,0.4530661222656876,0.0045306612226568765,14,32
193,4703,0.0,0,0.17220160737552503,0.0017220160737552504,352,32
194,4735,0.0,0,0.14133421991548448,0.001413342199154845,527,32
195,4767,0.0,0,0.17133066162925895,0.0017133066162925894,358,32
196,4799,0.0,0,0.13981161902856917,0.0013981161902856917,705,32
197,4831,0.0,0,0.20654259604453767,0.002065425960445377,387,32
198,4863,0.0,0,0.15230607949828232,0.0015230607949828232,530,32
199,4891,0.1,1,0.1509531594325367,0.10150953159432537,0,28
200,4923,0.0,0,0.20495576192445353,0.0020495576192445355,197,32
201,4955,0.0,0,0.2716769434278468,0.002716769434278468,77,32
202,4970,0.1,1,0.15078767069248608,0.10150787670692486,0,15
203,5002,0.0,0,0.26857958838184387,0.002685795883818439,59,32
204,5034,0.0,0,0.16308208854962522,0.0016308208854962523,422,32
