episode,frame,ep_reward,success,intrinsic_bonus,total_shaped_reward,visit_count,steps_in_episode
0,32,0.0,0,0.5,0.005,3,32
1,64,0.0,0,0.25,0.0025,16,32
2,96,0.0,0,0.5,0.005,4,32
3,128,0.0,0,0.2886751345948129,0.0028867513459481294,12,32
4,139,0.1,1,0.4472135954999579,0.10447213595499959,0,11
5,171,0.0,0,0.1414213562373095,0.001414213562373095,28,32
6,203,0.0,0,0.25,0.0025,18,32
7,235,0.0,0,0.5773502691896258,0.005773502691896259,3,32
8,267,0.0,0,0.12403473458920847,0.0012403473458920847,65,32
9,299,0.0,0,0.1643989873053573,0.001643989873053573,9,32
10,310,0.1,1,0.2182178902359924,0.10218217890235994,0,11
11,342,0.0,0,0.5773502691896258,0.005773502691896259,3,32
12,374,0.0,0,0.2672612419124244,0.002672612419124244,2,32
13,406,0.0,0,0.2672612419124244,0.002672612419124244,14,32
14,411,0.1,1,0.17677669529663687,0.10176776695296637,0,5
15,443,0.0,0,1.0,0.01,1,32
16,475,0.0,0,0.15249857033260467,0.0015249857033260467,19,32
17,507,0.0,0,0.13608276348795434,0.0013608276348795435,54,32
18,539,0.0,0,0.1203858530857692,0.001203858530857692,69,32
19,571,0.0,0,0.7071067811865475,0.0070710678118654745,2,32
20,603,0.0,0,0.4472135954999579,0.00447213595499958,5,32
21,605,0.1,1,0.15811388300841897,0.1015811388300842,0,2
22,637,0.0,0,0.16012815380508713,0.0016012815380508714,71,32
23,669,0.0,0,0.3779644730092272,0.003779644730092272,7,32
24,701,0.0,0,0.1690308509457033,0.0016903085094570332,35,32
25,733,0.0,0,0.30151134457776363,0.0030151134457776364,1,32
26,765,0.0,0,0.25,0.0025,16,32
27,780,0.1,1,1.0,0.11,0,15
28,785,0.1,1,0.12403473458920847,0.10124034734589209,0,5
29,794,0.1,1,0.12126781251816648,0.10121267812518167,0,9
30,826,0.0,0,0.10660035817780521,0.001066003581778052,88,32
31,843,0.1,1,0.11867816581938533,0.10118678165819386,0,17
32,875,0.0,0,0.10369516947304253,0.0010369516947304252,93,32
33,896,0.1,1,0.11547005383792514,0.10115470053837926,0,21
34,901,0.1,1,0.1125087900926024,0.10112508790092603,0,5
35,933,0.0,0,0.11470786693528087,0.0011470786693528088,76,32
36,965,0.0,0,0.5,0.005,4,32
37,997,0.0,0,0.10540925533894598,0.0010540925533894599,90,32
38,1000,0.1,1,0.11043152607484653,0.10110431526074846,0,3
39,1032,0.0,0,0.5773502691896258,0.005773502691896259,0,32
40,1040,0.1,1,0.1091089451179962,0.10109108945117996,0,8
41,1072,0.0,0,0.22360679774997896,0.00223606797749979,20,32
42,1104,0.0,0,0.1889822365046136,0.001889822365046136,152,32
43,1136,0.0,0,0.1690308509457033,0.0016903085094570332,152,32
44,1139,0.1,1,0.10369516947304253,0.10103695169473043,0,3
45,1171,0.0,0,0.09325048082403138,0.0009325048082403139,115,32
46,1203,0.0,0,0.09284766908852593,0.0009284766908852593,155,32
47,1235,0.0,0,0.07580980435789034,0.0007580980435789034,116,32
48,1267,0.0,0,0.22360679774997896,0.00223606797749979,36,32
49,1299,0.0,0,0.35355339059327373,0.0035355339059327372,8,32
50,1331,0.0,0,0.14744195615489714,0.0014744195615489714,22,32
51,1363,0.0,0,0.09166984970282113,0.0009166984970282113,66,32
52,1374,0.1,1,0.09053574604251853,0.10090535746042519,0,11
53,1404,0.1,1,0.0890870806374748,0.10089087080637475,0,30
54,1436,0.0,0,0.06804138174397717,0.0006804138174397717,216,32
55,1468,0.0,0,0.06495698024616309,0.0006495698024616309,155,32
56,1500,0.0,0,0.10259783520851541,0.001025978352085154,95,32
57,1532,0.0,0,0.0629940788348712,0.000629940788348712,252,32
58,1537,0.1,1,0.0854357657716761,0.10085435765771676,0,5
59,1555,0.1,1,0.08391813582966891,0.1008391813582967,0,18
60,1587,0.0,0,0.08192319205190406,0.0008192319205190406,149,32
61,1619,0.0,0,0.21320071635561041,0.002132007163556104,22,32
62,1632,0.1,1,0.07980868844676221,0.10079808688446763,0,13
63,1640,0.1,1,0.07856742013183861,0.1007856742013184,0,8
64,1663,0.1,1,0.07832604499879574,0.10078326044998796,0,23
65,1695,0.0,0,0.16222142113076254,0.0016222142113076256,38,32
66,1727,0.0,0,0.1889822365046136,0.001889822365046136,28,32
67,1759,0.0,0,0.15249857033260467,0.0015249857033260467,20,32
68,1791,0.0,0,0.06711560552140243,0.0006711560552140243,222,32
69,1823,0.0,0,0.2672612419124244,0.002672612419124244,14,32
70,1855,0.0,0,0.07235746052924216,0.0007235746052924216,191,32
71,1887,0.0,0,0.1643989873053573,0.001643989873053573,37,32
72,1919,0.0,0,0.07198157507486945,0.0007198157507486945,193,32
73,1951,0.0,0,0.08137884587711594,0.0008137884587711594,151,32
74,1983,0.0,0,0.058722021951470346,0.0005872202195147035,290,32
75,1992,0.1,1,0.07372097807744857,0.1007372097807745,0,9
76,2024,0.0,0,0.06804138174397717,0.0006804138174397717,216,32
77,2056,0.0,0,0.07980868844676221,0.0007980868844676221,260,32
78,2088,0.0,0,0.3779644730092272,0.003779644730092272,7,32
79,2117,0.1,1,0.07273929674533079,0.10072739296745331,0,29
80,2123,0.1,1,0.07198157507486945,0.1007198157507487,0,6
81,2155,0.0,0,0.05716619504750295,0.0005716619504750295,306,32
82,2187,0.0,0,0.06523280730534423,0.0006523280730534423,162,32
83,2219,0.0,0,0.07930515857181442,0.0007930515857181441,159,32
84,2229,0.1,1,0.06967330142916177,0.10069673301429162,0,10
85,2261,0.0,0,0.07580980435789034,0.0007580980435789034,174,32
86,2279,0.1,1,0.06772854614785964,0.1006772854614786,0,18
87,2311,0.0,0,0.11043152607484653,0.0011043152607484654,82,32
88,2343,0.0,0,0.06350006350009525,0.0006350006350009526,248,32
89,2375,0.0,0,0.07580980435789034,0.0007580980435789034,253,32
90,2407,0.0,0,0.11952286093343936,0.0011952286093343937,90,32
91,2413,0.1,1,0.06441566264008308,0.10064415662640083,0,6
92,2428,0.1,1,0.0642824346533225,0.10064282434653322,0,15
93,2460,0.0,0,0.5773502691896258,0.005773502691896259,3,32
94,2492,0.0,0,0.06851887098275317,0.0006851887098275317,213,32
95,2524,0.0,0,0.06696495301824251,0.0006696495301824251,223,32
96,2556,0.0,0,0.0604122093330177,0.000604122093330177,274,32
97,2588,0.0,0,0.10425720702853739,0.001042572070285374,74,32
98,2603,0.1,1,0.062257280636469035,0.10062257280636469,0,15
99,2635,0.0,0,0.35355339059327373,0.0035355339059327372,8,32
100,2667,0.0,0,0.15811388300841897,0.0015811388300841897,28,32
101,2699,0.0,0,0.105999788000636,0.0010599978800063601,106,32
102,2731,0.0,0,0.31622776601683794,0.0031622776601683794,10,32
103,2763,0.0,0,0.058823529411764705,0.0005882352941176471,289,32
104,2770,0.1,1,0.06119900613621046,0.10061199006136211,0,7
105,2773,0.1,1,0.06097107608496923,0.1006097107608497,0,3
106,2805,0.0,0,0.35355339059327373,0.0035355339059327372,8,32
107,2837,0.0,0,0.4082482904638631,0.004082482904638631,6,32
108,2869,0.0,0,0.05976143046671968,0.0005976143046671969,273,32
109,2880,0.1,1,0.0604122093330177,0.10060412209333018,0,11
110,2912,0.0,0,0.0574484989621426,0.000574484989621426,361,32
111,2944,0.0,0,0.059028133610095526,0.0005902813361009552,287,32
112,2966,0.1,1,0.05913123959890826,0.10059131239598909,0,22
113,2998,0.0,0,0.05862103817605492,0.0005862103817605493,129,32
114,3030,0.0,0,0.25,0.0025,16,32
115,3062,0.0,0,1.0,0.01,2,32
116,3094,0.0,0,0.054717565516458275,0.0005471756551645827,218,32
117,3126,0.0,0,0.12403473458920847,0.0012403473458920847,65,32
118,3132,0.1,1,0.057353933467640436,0.10057353933467642,0,6
119,3147,0.1,1,0.05679618342470648,0.10056796183424707,0,15
120,3179,0.0,0,0.05661385170722978,0.0005661385170722978,312,32
121,3211,0.0,0,0.09053574604251853,0.0009053574604251854,122,32
122,3243,0.0,0,0.09622504486493763,0.0009622504486493763,108,32
123,3275,0.0,0,0.5773502691896258,0.005773502691896259,1,32
124,3290,0.1,1,0.05496497099293127,0.10054964970992931,0,15
125,3322,0.0,0,0.05439282932204212,0.0005439282932204212,326,32
126,3354,0.0,0,0.3333333333333333,0.003333333333333333,0,32
127,3360,0.1,1,0.05399492471560388,0.10053994924715605,0,6
128,3375,0.1,1,0.053300179088902604,0.10053300179088903,0,15
129,3407,0.0,0,0.04938647983247948,0.0004938647983247948,416,32
130,3409,0.1,1,0.05292561240249631,0.10052925612402497,0,2
131,3411,0.1,1,0.05285164225816899,0.10052851642258169,0,2
132,3443,0.0,0,0.05292561240249631,0.0005292561240249631,357,32
133,3475,0.0,0,0.17407765595569785,0.0017407765595569785,33,32
134,3507,0.0,0,0.09166984970282113,0.0009166984970282113,55,32
135,3509,0.1,1,0.051639777949432225,0.10051639777949432,0,2
136,3522,0.1,1,0.050964719143762556,0.10050964719143764,0,13
