episode,frame,ep_reward,success,intrinsic_bonus,total_shaped_reward,visit_count,steps_in_episode
0,32,0.0,0,1.0,0.01,1,32
1,61,0.1,1,0.6155722066724582,0.10615572206672459,0,29
2,90,0.1,1,0.37892914162759955,0.103789291416276,0,29
3,122,0.0,0,0.6155722066724582,0.006155722066724581,2,32
4,154,0.0,0,0.28529497656828423,0.0028529497656828422,6,32
5,186,0.0,0,0.08838834764831845,0.0008838834764831845,32,32
6,194,0.1,1,0.199526231496888,0.10199526231496889,0,8
7,226,0.0,0,0.13762133139302657,0.0013762133139302657,11,32
8,258,0.0,0,0.17561965827870596,0.0017561965827870597,20,32
9,290,0.0,0,0.10810658058168605,0.0010810658058168605,42,32
10,322,0.0,0,1.0,0.01,1,32
11,340,0.1,1,0.1435872943746294,0.1014358729437463,0,18
12,372,0.0,0,0.2147980049924181,0.002147980049924181,9,32
13,404,0.0,0,0.6155722066724582,0.006155722066724581,2,32
14,417,0.1,1,0.1186988451685838,0.10118698845168585,0,13
15,426,0.1,1,0.11489579206868651,0.10114895792068687,0,9
16,458,0.0,0,0.09247303715573939,0.0009247303715573939,30,32
17,490,0.0,0,0.04460738371354985,0.0004460738371354985,44,32
18,522,0.0,0,0.05974043506886169,0.0005974043506886169,57,32
19,554,0.0,0,0.1435872943746294,0.001435872943746294,16,32
20,586,0.0,0,0.03873260104140571,0.0003873260104140571,104,32
21,618,0.0,0,0.03504072859312144,0.0003504072859312144,120,32
22,626,0.1,1,0.08838834764831845,0.1008838834764832,0,8
23,643,0.1,1,0.07984703486284699,0.10079847034862847,0,17
24,675,0.0,0,0.37892914162759955,0.0037892914162759956,2,32
25,707,0.0,0,0.6155722066724582,0.006155722066724581,2,32
26,739,0.0,0,0.032101310632228486,0.0003210131063222849,136,32
27,771,0.0,0,0.15765595333275484,0.0015765595333275485,14,32
28,803,0.0,0,0.23325824788420185,0.0023325824788420187,8,32
29,806,0.1,1,0.06378240292444035,0.10063782402924441,0,3
30,838,0.0,0,0.03772275223571624,0.00037722752235716246,108,32
