episode,frame,ep_reward,success,intrinsic_bonus,total_shaped_reward,visit_count,steps_in_episode
0,144,0.0,0,0.05555555555555555,0.0005555555555555556,18,144
1,212,0.575,1,0.1,0.576,0,68
2,228,0.9,1,0.09090909090909091,0.9009090909090909,0,16
3,293,0.59375,1,1.0,0.60375,0,65
4,437,0.0,0,0.05263157894736842,0.0005263157894736842,19,144
5,581,0.0,0,0.05,0.0005,9,144
6,725,0.0,0,0.05555555555555555,0.0005555555555555556,18,144
7,869,0.0,0,0.027777777777777776,0.0002777777777777778,36,144
8,871,0.9875,1,0.16666666666666666,0.9891666666666667,0,2
9,1005,0.16249999999999998,1,0.1,0.16349999999999998,0,134
10,1149,0.0,0,0.0625,0.000625,16,144
11,1293,0.0,0,0.034482758620689655,0.0003448275862068966,12,144
12,1437,0.0,0,0.043478260869565216,0.0004347826086956522,20,144
13,1581,0.0,0,0.027777777777777776,0.0002777777777777778,36,144
14,1682,0.36875,1,0.037037037037037035,0.3691203703703704,0,101
15,1720,0.7625,1,0.0625,0.7631249999999999,0,38
16,1760,0.75,1,0.058823529411764705,0.7505882352941177,0,40
17,1855,0.40625,1,0.03333333333333333,0.40658333333333335,0,95
18,1925,0.5625,1,0.05,0.563,0,70
19,1952,0.83125,1,0.041666666666666664,0.8316666666666667,0,27
20,2047,0.40625,1,0.02857142857142857,0.4065357142857143,0,95
21,2191,0.0,0,0.0125,0.000125,80,144
22,2240,0.69375,1,0.03333333333333333,0.6940833333333333,0,49
23,2346,0.3374999999999999,1,0.027777777777777776,0.3377777777777777,0,106
24,2490,0.0,0,0.019230769230769232,0.00019230769230769233,69,144
25,2634,0.0,0,0.02631578947368421,0.0002631578947368421,38,144
26,2669,0.78125,1,0.02702702702702703,0.7815202702702703,0,35
27,2784,0.2812499999999999,1,0.023809523809523808,0.28148809523809515,0,115
28,2905,0.24375000000000002,1,0.02631578947368421,0.24401315789473688,0,121
29,3049,0.0,0,0.014285714285714285,0.00014285714285714287,63,144
30,3193,0.0,0,0.008620689655172414,8.620689655172414e-05,123,144
31,3337,0.0,0,0.05555555555555555,0.0005555555555555556,154,144
32,3361,0.85,1,0.019230769230769232,0.8501923076923077,0,24
33,3495,0.16249999999999998,1,0.024390243902439025,0.16274390243902437,0,134
34,3622,0.20625000000000004,1,0.013888888888888888,0.20638888888888893,0,127
35,3746,0.22499999999999998,1,0.023255813953488372,0.22523255813953486,0,124
36,3770,0.85,1,0.022222222222222223,0.8502222222222222,0,24
37,3914,0.0,0,0.006097560975609756,6.097560975609757e-05,76,144
38,3946,0.8,1,0.019230769230769232,0.8001923076923078,0,32
39,4050,0.35,1,0.013333333333333334,0.3501333333333333,0,104
40,4088,0.7625,1,0.011764705882352941,0.7626176470588235,0,38
41,4232,0.0,0,0.007575757575757576,7.575757575757576e-05,184,144
42,4376,0.0,0,0.018867924528301886,0.00018867924528301886,53,144
43,4438,0.6125,1,0.011235955056179775,0.6126123595505618,0,62
44,4582,0.0,0,0.017857142857142856,0.00017857142857142857,56,144
45,4726,0.0,0,0.0049261083743842365,4.926108374384237e-05,203,144
46,4801,0.53125,1,0.00980392156862745,0.5313480392156863,0,75
47,4880,0.5062499999999999,1,0.017857142857142856,0.5064285714285713,0,79
48,5024,0.0,0,0.025,0.00025,40,144
49,5064,0.75,1,0.01694915254237288,0.7501694915254238,0,40
50,5208,0.0,0,0.008695652173913044,8.695652173913044e-05,115,144
51,5242,0.7875,1,0.015625,0.78765625,0,34
52,5243,0.99375,1,0.015384615384615385,0.9939038461538462,0,1
53,5272,0.81875,1,0.007751937984496124,0.818827519379845,0,29
54,5403,0.18125000000000002,1,0.014705882352941176,0.18139705882352944,0,131
55,5430,0.83125,1,0.014285714285714285,0.8313928571428572,0,27
56,5541,0.3062499999999999,1,0.007194244604316547,0.30632194244604305,0,111
57,5559,0.8875,1,0.0070921985815602835,0.8875709219858156,0,18
58,5568,0.94375,1,0.013333333333333334,0.9438833333333333,0,9
59,5619,0.6812499999999999,1,0.012987012987012988,0.68137987012987,0,51
60,5639,0.875,1,0.006993006993006993,0.8750699300699301,0,20
61,5640,0.99375,1,0.006944444444444444,0.9938194444444445,0,1
62,5652,0.925,1,0.012658227848101266,0.9251265822784811,0,12
63,5687,0.78125,1,0.012195121951219513,0.7813719512195122,0,35
64,5798,0.3062499999999999,1,0.006578947368421052,0.3063157894736841,0,111
65,5847,0.69375,1,0.00641025641025641,0.6938141025641026,0,49
66,5991,0.0,0,0.015151515151515152,0.00015151515151515152,66,144
67,6128,0.14375000000000004,1,0.006172839506172839,0.14381172839506176,0,137
68,6210,0.48750000000000004,1,0.011764705882352941,0.4876176470588236,0,82
69,6272,0.6125,1,0.011494252873563218,0.6126149425287357,0,62
70,6276,0.975,1,0.011363636363636364,0.9751136363636363,0,4
71,6289,0.91875,1,0.011235955056179775,0.9188623595505617,0,13
72,6327,0.7625,1,0.005988023952095809,0.7625598802395209,0,38
73,6358,0.80625,1,0.011111111111111112,0.8063611111111111,0,31
74,6502,0.0,0,0.010752688172043012,0.00010752688172043012,93,144
75,6536,0.7875,1,0.010752688172043012,0.7876075268817204,0,34
76,6554,0.8875,1,0.010526315789473684,0.8876052631578947,0,18
77,6571,0.89375,1,0.005917159763313609,0.8938091715976332,0,17
78,6576,0.96875,1,0.010309278350515464,0.9688530927835052,0,5
79,6610,0.7875,1,0.010101010101010102,0.78760101010101,0,34
80,6656,0.7125,1,0.005847953216374269,0.7125584795321638,0,46
81,6673,0.89375,1,0.00980392156862745,0.8938480392156863,0,17
82,6800,0.20625000000000004,1,0.009523809523809525,0.20634523809523814,0,127
83,6842,0.7375,1,0.005813953488372093,0.7375581395348838,0,42
84,6934,0.42500000000000004,1,0.009259259259259259,0.42509259259259263,0,92
85,6980,0.7125,1,0.009174311926605505,0.7125917431192661,0,46
86,7062,0.48750000000000004,1,0.005434782608695652,0.487554347826087,0,82
87,7087,0.84375,1,0.00510204081632653,0.8438010204081633,0,25
88,7153,0.5875,1,0.00909090909090909,0.5875909090909092,0,66
89,7186,0.79375,1,0.009009009009009009,0.79384009009009,0,33
90,7215,0.81875,1,0.008771929824561403,0.8188377192982456,0,29
91,7256,0.74375,1,0.008695652173913044,0.7438369565217392,0,41
92,7287,0.80625,1,0.004484304932735426,0.8062948430493274,0,31
93,7299,0.925,1,0.00847457627118644,0.9250847457627119,0,12
94,7372,0.54375,1,0.008403361344537815,0.5438340336134453,0,73
95,7404,0.8,1,0.00819672131147541,0.8000819672131148,0,32
96,7484,0.5,1,0.008130081300813009,0.5000813008130082,0,80
97,7520,0.775,1,0.008,0.77508,0,36
98,7579,0.63125,1,0.007751937984496124,0.631327519379845,0,59
99,7614,0.78125,1,0.007462686567164179,0.7813246268656716,0,35
100,7622,0.95,1,0.004464285714285714,0.9500446428571429,0,8
101,7649,0.83125,1,0.007407407407407408,0.8313240740740742,0,27
102,7793,0.0,0,0.0037313432835820895,3.7313432835820896e-05,268,144
103,7812,0.88125,1,0.0043859649122807015,0.8812938596491228,0,19
104,7919,0.33124999999999993,1,0.0070921985815602835,0.33132092198581553,0,107
105,7932,0.91875,1,0.004366812227074236,0.9187936681222707,0,13
106,7988,0.6499999999999999,1,0.007042253521126761,0.6500704225352112,0,56
107,8107,0.25625,1,0.006944444444444444,0.25631944444444443,0,119
108,8146,0.75625,1,0.00684931506849315,0.7563184931506849,0,39
109,8165,0.88125,1,0.004273504273504274,0.881292735042735,0,19
110,8187,0.8625,1,0.006802721088435374,0.8625680272108844,0,22
111,8192,0.96875,1,0.004219409282700422,0.968792194092827,0,5
112,8279,0.45625000000000004,1,0.006756756756756757,0.45631756756756764,0,87
113,8331,0.675,1,0.006666666666666667,0.6750666666666667,0,52
114,8337,0.9625,1,0.006622516556291391,0.9625662251655629,0,6
115,8437,0.375,1,0.006578947368421052,0.3750657894736842,0,100
116,8581,0.0,0,0.001893939393939394,1.893939393939394e-05,218,144
117,8588,0.95625,1,0.004201680672268907,0.9562920168067227,0,7
118,8603,0.90625,1,0.0041841004184100415,0.9062918410041841,0,15
119,8608,0.96875,1,0.004132231404958678,0.9687913223140496,0,5
120,8612,0.975,1,0.00411522633744856,0.9750411522633745,0,4
121,8645,0.79375,1,0.004081632653061225,0.7937908163265306,0,33
122,8699,0.6625,1,0.006369426751592357,0.6625636942675159,0,54
123,8729,0.8125,1,0.004,0.81254,0,30
124,8793,0.6000000000000001,1,0.006289308176100629,0.6000628930817611,0,64
125,8937,0.0,0,0.0015527950310559005,1.5527950310559007e-05,644,144
126,8950,0.91875,1,0.00625,0.9188124999999999,0,13
127,8985,0.78125,1,0.00398406374501992,0.7812898406374502,0,35
128,9042,0.64375,1,0.006172839506172839,0.6438117283950617,0,57
129,9054,0.925,1,0.006134969325153374,0.9250613496932516,0,12
130,9063,0.94375,1,0.006097560975609756,0.943810975609756,0,9
131,9112,0.69375,1,0.003952569169960474,0.6937895256916996,0,49
132,9146,0.7875,1,0.00392156862745098,0.7875392156862745,0,34
133,9199,0.66875,1,0.006024096385542169,0.6688102409638553,0,53
134,9206,0.95625,1,0.0038910505836575876,0.9562889105058366,0,7
135,9220,0.9125,1,0.003875968992248062,0.9125387596899225,0,14
136,9226,0.9625,1,0.0058823529411764705,0.9625588235294118,0,6
137,9257,0.80625,1,0.0038461538461538464,0.8062884615384616,0,31
138,9291,0.7875,1,0.005747126436781609,0.7875574712643678,0,34
139,9304,0.91875,1,0.00558659217877095,0.9188058659217877,0,13
140,9312,0.95,1,0.0038314176245210726,0.9500383141762452,0,8
141,9314,0.9875,1,0.0055248618784530384,0.9875552486187845,0,2
142,9322,0.95,1,0.00546448087431694,0.9500546448087431,0,8
143,9359,0.76875,1,0.005434782608695652,0.768804347826087,0,37
144,9361,0.9875,1,0.005405405405405406,0.987554054054054,0,2
